"y","x5","x6","x7","x8"
283863.270635518,10.7238052947636,61875.8269095496,262.869139012903,2235.20735644909
232726.752724379,9.69535971483266,50615.7026934894,58.9200839245317,2030.5561177223
262059.598277988,10.3923048454133,56967.641759067,134.975202515194,2555.13490936966
246274.461296016,10.0498756211209,53490.9024738521,71.203626199323,2494.88492380118
288903.25283291,9.1104335791443,62799.4966646805,153.003486736915,2843.05988681233
241124.755779494,10.0995049383621,52390.1347339441,116.205542830038,2456.53570317899
340358.612932162,10.1488915650922,74284.5931885353,551.966066264904,2723.40709428751
240358.522287452,9.64365076099295,52321.9932684695,198.208920616896,2164.22218477977
305713.248172323,9.38083151964686,66456.2052406531,0.372337271558694,2668.46040579183
342499.405330969,10.1488915650922,74542.2040611728,116.971974276407,2816.11839302718
321250.447210536,9.69535971483266,69967.7653739213,233.398634342053,2657.7349094572
324059.114477174,9.79795897113271,70531.6885986249,55.1826712098323,2539.94043552102
300381.110318959,10.295630140987,65467.1281517551,310.96806592881,2470.52701562561
303567.2916861,10,66058.1937407968,344.703869359522,3029.04849922778
294414.797368776,10.1980390271856,64299.793142329,522.788796042695,2247.80739283725
306036.618307688,9.59166304662544,66722.1175783809,302.360929953015,2385.95760701754
313311.689764085,10.0498756211209,68029.4818715979,70.18565339739,3232.92649459278
248191.70765696,9.8488578017961,54020.2661579226,29.8881030942452,1917.65947770412
242591.812638013,9.53939201416946,52735.6913146749,97.0114419964224,2307.54084508065
260516.749094045,10.1488915650922,56657.3353360721,58.8556399302414,2274.66037287836
275314.431268929,10.2469507659596,59905.6967252678,55.2804660238573,2253.10267615981
270830.313929115,10.3440804327886,58887.3780070961,163.985315586619,2627.75983881006
257263.714801469,10.816653826392,56016.4140131617,209.731516669615,2244.68012618819
339618.389243518,10.5830052442584,73988.473333415,317.352238943639,2864.24564469753
303529.13349891,9.4339811320566,65982.4577689399,96.1080360781963,2840.36703673793
300819.489592913,10.3923048454133,65510.5911236749,297.095256832135,2679.63224483398
249888.012356462,9.9498743710662,54357.3582262795,67.4062308228476,2146.47836430724
300489.359747842,10.3923048454133,65324.1060434708,75.152039012463,2758.99732044949
311097.058026798,10.1980390271856,67569.9985673003,31.9516303274125,3036.80729752539
311942.466757969,10.2469507659596,68160.9641277109,858.017074060598,2840.54227857155
243585.406044935,9.2736184954957,53081.6701785012,216.359924838326,1958.50116418688
341331.07788779,9.48683298050514,74275.6512794679,91.7779805514911,2819.71282309749
249017.32902731,10.0498756211209,54124.6965249453,121.226880862852,2450.03295364088
266708.219910911,9.4339811320566,58080.7085852098,138.994388523459,2134.39785820567
271239.135662817,9.64365076099295,59024.3584056294,77.3680424762273,2241.72879429959
311302.129127029,9.1104335791443,67721.9579409011,56.553537287847,2598.93213898815
275056.371967522,10.4403065089106,59828.6825794718,189.994731814771,2618.05962475503
304210.468040067,9.9498743710662,66026.4274698415,52.9679340051569,3234.2909736142
280376.180217426,9.9498743710662,61018.3809680489,9.36037721648424,2146.26120094753
315615.978800247,10.2469507659596,68898.4798269838,345.554801578914,2125.53224635252
278097.915600698,9.64365076099295,60552.5376756414,293.640701635473,2562.2634408322
252962.174023912,9.53939201416946,55257.8778123594,597.401284045755,2177.24086216073
239555.618652432,9.48683298050514,52067.8867174859,1.25175901168913,2124.83311387687
231411.700110338,10,50264.2530288455,17.1017202006078,2237.88550915225
284675.082460908,9.8488578017961,62124.3533173209,454.76247994865,2292.7284420234
233623.294638701,9.8488578017961,50808.5067847983,23.0203679057736,1981.31381242903
254636.275863802,9.32737905308882,55340.8874878595,52.1246844017817,2381.64134622602
271507.990191228,10.6770782520313,59009.3417661866,41.1533655840182,2501.55236224568
268397.613637869,11,58432.0718276869,52.1747256433716,2046.69088786259
302669.471385955,10.2469507659596,65784.6950260043,118.786000264714,2923.03630359207
247961.625847566,9.69535971483266,54110.5861605679,530.783448326357,2273.05925222242
298316.299532072,10.5830052442584,64918.9244412772,243.605030612353,2768.05216614023
341992.232359867,9.69535971483266,74489.7308659376,93.8147262444399,2503.496552601
258053.712109279,9.74679434480896,56137.7103667651,285.677106401762,2635.19865832803
300751.974713092,10.0995049383621,65391.6997758408,12.4744650593679,2585.34754461402
286463.035521239,10.4403065089106,62527.2313579201,465.454183046596,2266.07442606786
320724.353312777,9.59166304662544,69846.4457665387,196.744411370848,2616.04913651431
244418.807730022,9.79795897113271,53206.7892551674,166.979662579657,2124.02488538278
318143.764931948,10,69140.4142501729,121.973672915739,3104.11197086475
346614.43424792,9.38083151964686,75380.7707207197,2.24764506674981,2876.37507315452
263184.654346677,9.1104335791443,57396.1895921871,329.13135459633,2111.88442667806
281803.616693485,9.53939201416946,61423.7901738403,271.58839629068,2250.60113116255
274146.224581373,9.38083151964686,59587.7761399119,174.672225069249,2772.80680679158
235902.377977386,10.4403065089106,51230.3674462343,35.4807342844266,2358.13352385642
249004.886740084,9.32737905308882,54132.2691350359,39.3983148845793,2240.06155204308
315314.289417014,10.4880884817015,68615.6422639749,63.8861874720091,2552.43837238424
285257.582771729,10.0995049383621,62171.8794057359,360.044554606273,2469.67431814691
260521.231683318,9.79795897113271,56673.7125570742,24.2534233518897,2132.58387284099
314664.807932985,10.0995049383621,68635.9850427968,557.385520585763,2796.67996778987
292976.3276843,9.64365076099295,63762.2817364266,371.738892870519,2956.88642812818
294832.771262046,9.32737905308882,64069.1485474194,148.315449595131,2969.21638501238
282352.770921242,9.79795897113271,61464.254872248,144.41705641112,2362.10787696392
300928.405015725,9.48683298050514,65551.7802694736,167.15718362123,2345.75027186535
242393.294073755,9.69535971483266,52678.3266845656,17.2872195780175,2210.292813067
271003.879698313,9.64365076099295,58904.9314427534,105.692900191672,2602.70764810175
321078.031384555,10.1980390271856,69820.32712097,155.086608333947,3006.43971401619
266395.004252979,9.8488578017961,58312.9052436054,1058.18503598244,2600.25348333948
267490.011092822,10.1980390271856,58432.6172508118,561.851129879168,2155.63315993604
326367.46464637,10.0498756211209,70951.5742046588,26.0731227049221,2877.33000450811
319616.287271958,9.74679434480896,69487.4122427943,91.0024325406122,2928.04579583341
326682.56342273,10.3923048454133,71096.2337839533,310.596996289621,3102.22449745372
254641.028743487,9.9498743710662,55475.5728946507,190.345521638274,2049.36467876124
311329.874336473,10.1488915650922,67778.6460401959,351.943272730622,2957.18980714515
286770.282472578,10.6770782520313,62362.0160516866,30.843364933178,2455.51600482306
290884.458431251,10.3923048454133,63160.2314895639,163.592155170557,3196.84402633874
272216.512124271,10.4880884817015,59222.6402919514,168.074109133011,2494.90245154437
245423.413764317,9.9498743710662,53483.4215044399,319.631821530792,2173.24706671671
235995.376734741,9.74679434480896,51405.9916228025,193.398269829633,1968.05933883671
306568.138420074,9.4339811320566,66709.5780736889,69.816038708275,2508.6782324645
243483.993044596,10.816653826392,53079.739221094,337.120638158114,2107.28160380167
241122.601220897,10.0498756211209,52489.1485912407,238.845795447113,2245.85734061493
340362.567272091,10.1488915650922,74075.0672096251,30.1489309165647,2635.79431823296
320592.604820831,10.6770782520313,69681.0339961452,25.9732489324947,2895.57260577162
297918.82791612,9.53939201416946,64787.3381659668,74.6554043615033,2634.55531440177
353758.935409182,10.295630140987,77007.3778994738,153.273253108793,2909.68411163364
311436.665513787,10.0995049383621,68132.5179694743,1015.93265999688,2782.37532091265
340672.912250882,10.5830052442584,74237.0763503164,350.592599802226,2850.10032404597
271954.081103128,9.2736184954957,59101.6436082058,109.08929247798,2664.60384739024
290665.097322696,9.4339811320566,63381.4986556603,300.888384642481,2240.00672705515
340398.355046516,10.4403065089106,74011.0000065162,20.4643736981146,2946.60947925181
276327.719188678,10.1980390271856,60250.8456914987,290.131160684432,2160.29951849311
301067.329933523,8.71779788708135,65482.9154896894,206.741952326946,2876.1227167731
248174.070706856,9.89949493661167,53923.9155577269,6.57834936883968,2294.48612872746
251033.833648566,9.74679434480896,54641.1124460936,240.014749072421,2349.80752335191
266325.829038312,10.0498756211209,58044.4994463137,466.458063451627,2572.48549309319
326563.502653625,9.89949493661167,71070.4275356677,143.66539576667,2763.08184505217
254360.296994297,10.1980390271856,55477.7803653719,316.097534538566,2008.2799451083
226998.649339729,10.5356537528527,49527.643878625,468.746882971541,2086.30428338657
285948.200508565,9,62430.9901276982,418.712037229262,2094.1822998831
262447.132444577,10.1488915650922,57018.5238961425,72.724951203779,2585.09644770669
328623.328275436,10.0498756211209,71534.4042725615,78.7646999554806,2580.66818817408
235463.306527733,10.5356537528527,51142.1529829526,112.938826748763,2479.85849647259
310012.414357778,9.53939201416946,67335.5926188345,94.0473530622781,3148.18400149767
360569.440768035,9.05538513813742,78742.1908967577,617.185475942447,2741.28073963324
346337.5396368,10.5830052442584,75678.66063461,626.133747402128,2490.62016460053
309122.751665672,9.4339811320566,67441.4625100995,624.380051546922,2836.15177665715
259539.451912007,10.2469507659596,56564.8861653492,210.981106079581,2023.03317954026
262320.769411137,9.64365076099295,57194.6696839417,342.447253127698,2197.65919381624
322623.519930928,10.3923048454133,70202.7586974983,142.440942762253,2778.32423948383
289779.276788549,10.0995049383621,63032.9153420848,225.135405183779,2795.53827231293
303322.961109705,9.2736184954957,65999.6190274213,27.7167157798206,2418.34559228013
308650.244151791,10.5830052442584,67097.5982541925,143.67767050708,2968.06459281874
252563.396288519,9.2736184954957,55110.9512994848,350.165204789927,1956.90049462117
291015.882445189,9.4339811320566,63472.331519795,427.150143108631,2432.41460895268
299522.10916691,9.21954445729289,65459.3734056293,791.76849593997,2606.66010869879
299248.791456414,10.1488915650922,65041.9880768497,104.890623888914,2864.92160533752
264283.994738075,9.1104335791443,57563.8601490331,309.708488269124,2406.89382397735
246103.968942068,9.64365076099295,53711.5000830243,432.362394659387,2046.6443502305
332849.403915462,9.89949493661167,72433.0925559946,142.98845985764,2837.61259958284
329273.476036917,9.32737905308882,71752.9729975396,259.940135738273,2592.33221017668
257866.880260599,10.7238052947636,56158.9715596806,113.351448926325,2005.62900679137
263799.904357503,10.5356537528527,57374.5074282486,4.86472766636908,2179.07573732511
283658.448926897,10.4880884817015,61641.7987782647,10.3003412707963,2587.55887706557
314357.122126331,9.8488578017961,68370.9938313029,19.9315011843817,2621.69793979927
280944.080362243,11.5325625946708,61211.4646771908,427.255829098531,2671.7732887352
270869.994139816,10,59021.5103503146,248.664709302345,2223.29042241187
324115.637562562,9.69535971483266,70905.7704286887,802.012471301689,2385.6525462321
232061.007647449,10.3923048454133,50519.7316484609,239.258507399537,2167.13410178985
319029.758296785,9.9498743710662,69466.8078319461,210.543837343584,2676.59706735481
321244.129310506,9.53939201416946,69930.8313348747,252.099306302858,2860.37089177444
346357.493989059,10,75429.9600703298,261.970626272083,2918.55253636562
322567.714627363,10.1980390271856,70174.9767607339,55.7121182221014,2679.96439812402
357916.740568872,10.1980390271856,77902.9658734371,34.2569239015695,2746.65103340839
350867.922894264,9.59166304662544,76416.6157747083,231.368451928694,2868.97530245733
227807.965228875,10,49697.6665211286,466.345605357379,2116.30688886927
329542.968663054,9.32737905308882,71695.9791633885,234.747922388169,3075.98270230974
266721.64017415,10.3923048454133,57990.1396561293,87.8949599781719,2456.25667176554
316816.177324748,9.69535971483266,68932.1914959002,222.989418321415,2932.08962421092
236986.664031446,10.5830052442584,51588.782267726,187.139501653987,2114.19952143956
251695.508437577,10.0498756211209,54884.3349669677,348.143758856399,2115.56806547851
327773.059909079,10.3440804327886,71392.4505061127,312.341768741349,2843.07669161694
241884.496752497,10.5356537528527,52446.2538502137,44.7359671695737,2817.84099110619
277964.131985165,9.38083151964686,60480.4957798695,49.7529940491391,2270.46054109609
251804.434608211,10.5356537528527,54870.272304621,243.151878501849,2082.4019506605
308592.329254397,9.8488578017961,67168.6711819711,130.961823525727,2559.7438452958
289670.169429747,10.1488915650922,63276.5812447395,722.076372136674,2570.46941675514
313745.714533804,8.94427190999916,68407.9402377059,270.464501087732,2343.22892562656
274870.553365308,10.6301458127346,59775.8365018761,35.2885701724495,2359.08459475616
248424.455720833,9.38083151964686,54035.0214615211,50.8267528568519,2121.3726357491
371523.065923512,10.3440804327886,80961.1773851573,199.676853181121,2732.07380123756
224682.74082683,10.3440804327886,48830.6444300571,25.2709902788065,2063.3333088845
261383.50059004,9.53939201416946,56876.5697786237,87.1499167927716,2194.53380145863
299628.344496276,9.1104335791443,65225.7960670714,177.485399532137,2550.23805233153
259898.863635477,11.2694276695846,56575.0818316888,186.547754312257,2285.23109942935
254750.953495217,9.9498743710662,55443.2016447165,33.6043697256729,1991.62339186068
303480.426657025,10.4880884817015,66068.8804197339,71.770676017046,2347.9962756815
322333.478173298,10.3440804327886,70211.0658417009,333.386603149711,2832.49048356834
279943.040644004,9.89949493661167,60954.8154268439,439.433882141519,2861.81620272573
335882.825313847,9.89949493661167,73445.9341680961,984.591649031966,2934.25556197029
301243.416164021,9.48683298050514,65568.4441804707,130.813218591443,2508.07299160961
303612.496254464,10.7238052947636,65910.0800314126,47.0442059283265,3156.41236898261
314632.333484757,9.79795897113271,68410.8396679428,156.783145317975,2988.78272439874
315818.938300017,9.9498743710662,69073.2142075776,947.112196016001,2737.05041166757
274219.751479243,9.8488578017961,59497.1702439694,61.1109222301295,3029.1828986852
257472.297481124,9.69535971483266,55982.2068776274,22.9426260153478,2236.25836732663
244481.35508904,9.53939201416946,53236.9754209621,148.997464413606,2017.44378555902
337523.229406579,10.7238052947636,73372.4098499626,32.1192340283154,3006.16575821172
301237.013541924,9.64365076099295,65486.7031934243,85.6374787748008,2786.82781099669
266335.177853496,10.8627804912002,58093.6553481739,399.102833482233,2221.25327203438
319164.241755262,9.38083151964686,69523.7767235548,207.439762848802,2550.96648990466
265381.641170952,9.21954445729289,57726.8693866396,120.663407858547,2383.78824869534
267158.325023144,9.9498743710662,58296.934082248,462.917756493247,2247.99604384473
232561.777750654,10.2469507659596,50619.7763129419,210.502738031241,2157.7719954861
291799.584352108,10.295630140987,63469.6479402409,144.26527689617,2665.10521086796
276958.937195705,10,60318.3374853059,36.5491377527628,1977.30754959447
225598.008186561,9,49328.5934354882,756.757021422414,2171.22259482752
226428.281820592,9.74679434480896,49639.5362195373,1010.995429856,2087.85535705961
305831.074489901,9.59166304662544,66642.1339703811,286.015912912739,2515.10806264953
317815.577469228,10.0995049383621,69226.1581242677,458.776273725824,3058.89760659639
325890.336782716,10.7238052947636,70901.8311007506,119.068261719233,2811.31054834186
271792.34322387,9.59166304662544,59094.3177225876,127.068647749214,2577.71101459479
254330.585330659,9.53939201416946,55398.1814564793,168.704917823411,2048.30812195033
300988.131412559,9.48683298050514,65392.0419195069,6.18602510676776,2807.65681553646
227602.526466265,8.77496438739212,49445.5315158251,151.368967072586,2432.00154199702
241991.855644796,10.1980390271856,52906.0325996693,599.158076796391,1933.00173032901
360722.595743349,9.8488578017961,78563.7683805226,117.429857667447,2702.5813655004
244698.246404577,10.7238052947636,53351.5197199783,262.290725290851,1936.21414329092
353716.723112038,11.4455231422596,76958.8314743779,13.386157726176,2805.45614832261
288819.226951142,9.21954445729289,62841.8357193059,110.698745691914,2480.36544807458
291363.087814122,9.53939201416946,63405.6948234466,107.150718026245,2446.39205461039
237317.852672473,9.48683298050514,51621.4637454198,208.543431696996,2335.82873092756
272617.894788224,9.21954445729289,59704.1807269892,1112.52862669304,2586.23354896837
350645.07013949,10.3923048454133,76360.6242108762,37.3807501898139,2511.56925473659
314896.696487224,10.3440804327886,68540.5253644118,194.029335226029,2737.09807937036
230534.993754205,10.295630140987,50101.5225477277,67.7732420945472,2205.14599646815
249174.064729884,10.2469507659596,54170.4231544583,27.1151431065877,2208.64868261932
301903.442661553,9.48683298050514,65696.4422502005,222.381190647981,2767.47824720791
241201.471216136,9.64365076099295,52570.5669240803,378.188381411955,2231.30887618803
257929.56381447,10.3923048454133,56159.3576867406,75.7032638475734,1988.76104191532
251754.475937147,10.295630140987,54710.0661386077,47.807888424482,2368.89976676299
234956.999725864,9.05538513813742,51287.0494405703,507.450802217137,2100.68216103757
263098.197836645,9.9498743710662,57289.8410248122,156.254047411203,2161.58176122147
269252.972171475,10.7238052947636,58556.144946868,7.65477957930299,2246.02496311351
270162.431773951,9.2736184954957,58835.817910621,176.949085772528,2223.8601335157
261285.222131922,10.3923048454133,56797.9661898162,24.3117973902581,2331.14507689653
251297.182946332,9.69535971483266,54632.8892969319,133.108815959385,2437.32554917891
255078.052889245,10.6301458127346,55714.6355498674,428.525032395213,1876.15182178824
252548.527618162,9.8488578017961,54858.6675144005,26.6690236864511,2438.88702483355
334825.615903291,9.74679434480896,72930.0185011901,302.188546450495,2865.43023594252
327199.256884162,9.48683298050514,71216.505862494,74.9649518601064,2601.89183952015
236110.090843158,9.69535971483266,51321.9906383222,42.517751324454,2164.50599719689
301370.800716746,10.9544511501033,65472.3691661536,1.05808343383431,2813.91154891142
243562.192333017,10,52955.7348918122,95.6348520701809,2271.39586723336
223298.544212611,9.16515138991168,48648.1227872767,394.538857699238,2244.63296252582
341908.315628307,10.2469507659596,74461.5935778423,231.704051123424,2821.14561484038
261941.559680612,9.69535971483266,57124.3974093979,403.939829298989,2256.69418512307
287615.264012253,10.2469507659596,62566.1326984642,16.8520692384492,2347.3642590075
322874.575409383,10.7238052947636,70229.5898449081,76.5718086142924,2778.33160187552
282295.656372875,10.0498756211209,61415.7598844073,517.783947890646,3266.21257212019
229154.979627537,9.64365076099295,49840.44855996,80.4002097612022,2044.71134973459
325363.524201678,10.1980390271856,71023.6674546415,582.659629847412,2659.92919436764
293651.514230481,10.5830052442584,63845.2857533955,22.5372386864449,2555.587718158
281230.709148166,9.64365076099295,61134.2599154417,179.130123175637,2814.5253238616
290985.637641854,9.8488578017961,63205.1486429418,72.3573184921372,2913.05986381293
337609.098470063,9.53939201416946,73420.4368755655,26.1834842679119,2859.79693850811
310126.985250676,10,67450.9657200795,155.208789450147,2859.88446889818
302708.134340581,10.0498756211209,65903.9263744503,164.186168426024,2512.57559507308
285852.533082573,10.0498756211209,62164.3921260784,90.2228864259389,2561.75421991403
247013.149378548,9.9498743710662,53830.4277046869,214.581426933995,1971.55116614983
216228.454786423,10.2469507659596,46983.7441802412,105.845313398391,2188.18340798913
323729.448679998,9.21954445729289,70677.8017878932,498.929167732395,2433.27704205072
257188.790561024,9.9498743710662,55944.9718952768,56.1724622703372,2187.14084190579
259365.051603767,10.4403065089106,56460.6678841965,158.025437352438,2216.76920022414
265737.085348034,9.89949493661167,58036.0063212803,513.995976589293,2120.95408541659
309280.782194403,10.3440804327886,67305.428126888,154.949791732356,2673.14348621966
309458.794965785,10.0995049383621,67364.9094305799,286.525012484109,2846.79617508649
228099.66413371,8.94427190999916,49621.7435164884,139.313928643631,2101.0458753138
319898.957186751,9.53939201416946,69829.3668090244,469.725327570768,2410.95426131913
300910.095545426,9.74679434480896,65497.276405153,148.905452549706,2536.82684238477
325521.751927171,9.48683298050514,70966.5269808932,445.543376997061,2804.38939414378
246914.473035116,9.64365076099295,53747.7772719352,44.8453622122044,1911.52421722009
293969.81834692,9.59166304662544,64129.4072747592,570.062322847527,2674.19545106304
330327.132914424,9.4339811320566,71978.4726031771,311.614408969306,2728.26111831246
307329.864736512,10.5830052442584,66924.5878157851,330.164151998764,2809.04550051631
261990.103276038,9.74679434480896,56993.2562729745,301.984091724895,2702.26935518882
316597.595125026,10.0995049383621,68918.72771866,160.030622257088,2645.5833939569
317836.948439648,10.3923048454133,69217.3067489635,417.463426334518,3035.41359233816
315993.638493643,9.89949493661167,68886.8137123108,396.70903197852,2659.84242774895
300123.427367677,9.79795897113271,65397.6442260674,305.06984987171,2518.30695861625
269233.973788559,9.59166304662544,58482.4144375687,67.5385190128851,2684.84052365866
263984.15129302,9.16515138991168,57640.3401294555,496.429846117861,2131.46262975023
335265.471839722,9.64365076099295,73010.0606779415,297.946813872305,2932.44103071469
288965.580614278,10.0498756211209,62955.9785514462,291.839999140279,2465.60165652157
258464.501258559,10.1488915650922,56163.3929941932,63.8045188485785,2482.26685450984
338928.678313342,10.3923048454133,73708.2181708989,88.7931350646039,2995.08618829807
303313.178620703,10.0995049383621,65948.1928578503,160.826791594825,2907.27300315628
279966.255086567,9.8488578017961,61026.460844751,274.865801428966,2229.16696515198
282589.422825863,9.69535971483266,61700.6448017976,513.945111575963,2258.05609003247
259932.984454091,9.89949493661167,56499.3580211095,93.5222286616349,2477.08734516755
272945.847060662,10.3923048454133,59671.0343720549,573.700718119444,1988.67728151263
288199.628538598,9,62756.5164462568,477.516907338206,2985.5146394684
258992.324264432,10.3923048454133,56781.1254637825,1115.12376657354,2295.94007713257
335404.285977715,9.79795897113271,73033.2840884316,284.23440689609,2937.56503108638
312871.198733016,10.3923048454133,68040.0278953205,6.34354703887806,2618.21439675759
240767.121830451,10.295630140987,52553.1215208548,439.941195296687,1998.96081127124
310298.487689484,10.1980390271856,67412.6132856546,58.0047671513147,3009.62129476909
315497.347864654,10.0995049383621,69232.3632073675,1492.01106505796,2778.10333302332
349048.900071691,10.2469507659596,76032.7525020675,205.94280137707,2749.33267768651
278936.577521864,10.8627804912002,60888.4942949419,342.554208716902,1964.86135754297
250901.025448394,10.0995049383621,54549.1710224467,20.4517346642914,2196.25638933145
258501.871439057,10.5830052442584,56363.4848552694,169.154559477632,1819.54808432768
248910.879258114,9.69535971483266,54119.1460860131,76.0133360048252,2276.8040016806
